date,company,bullish_pct,bearish_pct,neutral_pct,overall_sentiment,classified_posts,total_posts,classified_pct,total_score_weight,avg_post_weight
2025-02-26,Oracle,100.0,0.0,0.0,Bullish,3,15,20.0,10,3.3333333333333335
2025-02-26,Salesforce,98.61111111111111,0.0,1.3888888888888888,Bullish,14,22,63.63636363636363,72,5.142857142857143
2025-02-26,Cisco,100.0,0.0,0.0,Bullish,5,7,71.42857142857143,13,2.6
2025-02-26,IBM,38.70967741935484,61.29032258064516,0.0,Bearish,7,15,46.666666666666664,248,35.42857142857143
2025-02-26,Adobe,100.0,0.0,0.0,Bullish,3,6,50.0,3,1.0
2025-02-26,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,14,0.0,0,0.0
2025-02-26,AMD,78.08764940239044,5.179282868525896,16.733067729083665,Bullish,8,22,36.36363636363637,251,31.375
2025-02-26,Palantir,100.0,0.0,0.0,Bullish,1,4,25.0,6,6.0
2025-02-25,Broadcom,0.0,0.0,100.0,Neutral,1,14,7.142857142857142,16,16.0
2025-02-25,Oracle,36.666666666666664,0.0,63.33333333333333,Neutral,6,11,54.54545454545454,60,10.0
2025-02-25,Salesforce,54.285714285714285,0.0,45.714285714285715,Bullish,8,16,50.0,35,4.375
2025-02-25,Cisco,89.65517241379311,10.344827586206897,0.0,Bullish,7,9,77.77777777777779,29,4.142857142857143
2025-02-25,IBM,2.2222222222222223,13.333333333333334,84.44444444444444,Neutral,4,7,57.14285714285714,45,11.25
2025-02-25,Adobe,100.0,0.0,0.0,Bullish,4,8,50.0,16,4.0
2025-02-25,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,11,0.0,0,0.0
2025-02-25,AMD,0.0,0.0,0.0,Insufficient Data,0,12,0.0,0,0.0
2025-02-25,Palantir,100.0,0.0,0.0,Bullish,9,16,56.25,151,16.77777777777778
2025-02-24,Broadcom,47.88732394366197,0.0,52.112676056338024,Neutral,2,11,18.181818181818183,71,35.5
2025-02-24,Oracle,41.86046511627907,15.11627906976744,43.02325581395349,Neutral,6,13,46.15384615384615,86,14.333333333333334
2025-02-24,Salesforce,74.65753424657534,0.0,25.34246575342466,Bullish,10,19,52.63157894736842,146,14.6
2025-02-24,Cisco,100.0,0.0,0.0,Bullish,3,6,50.0,3,1.0
2025-02-24,IBM,10.204081632653061,20.99125364431487,68.80466472303208,Neutral,14,18,77.77777777777779,343,24.5
2025-02-24,Adobe,100.0,0.0,0.0,Bullish,2,6,33.33333333333333,3,1.5
2025-02-24,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,9,0.0,0,0.0
2025-02-24,AMD,30.935251798561154,42.44604316546763,26.618705035971225,Bearish,4,12,33.33333333333333,139,34.75
2025-02-24,Palantir,53.16455696202531,0.0,46.835443037974684,Bullish,4,13,30.76923076923077,79,19.75
2025-02-23,Broadcom,100.0,0.0,0.0,Bullish,3,6,50.0,6,2.0
2025-02-23,Oracle,100.0,0.0,0.0,Bullish,1,2,50.0,81,81.0
2025-02-23,Salesforce,100.0,0.0,0.0,Bullish,8,10,80.0,124,15.5
2025-02-23,Cisco,100.0,0.0,0.0,Bullish,3,4,75.0,7,2.3333333333333335
2025-02-23,IBM,97.2972972972973,0.0,2.7027027027027026,Bullish,3,4,75.0,37,12.333333333333334
2025-02-23,Adobe,100.0,0.0,0.0,Bullish,2,5,40.0,6,3.0
2025-02-23,Qualcomm,100.0,0.0,0.0,Bullish,1,4,25.0,36,36.0
2025-02-23,AMD,100.0,0.0,0.0,Bullish,6,8,75.0,608,101.33333333333333
2025-02-23,Palantir,100.0,0.0,0.0,Bullish,2,5,40.0,9,4.5
2025-02-22,Broadcom,100.0,0.0,0.0,Bullish,1,2,50.0,1,1.0
2025-02-22,Oracle,100.0,0.0,0.0,Bullish,1,2,50.0,1,1.0
2025-02-22,Salesforce,100.0,0.0,0.0,Bullish,2,2,100.0,1,0.5
2025-02-22,Cisco,100.0,0.0,0.0,Bullish,2,3,66.66666666666666,5,2.5
2025-02-22,Adobe,100.0,0.0,0.0,Bullish,7,9,77.77777777777779,14,2.0
2025-02-22,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,1,0.0,0,0.0
2025-02-22,AMD,100.0,0.0,0.0,Bullish,2,4,50.0,226,113.0
2025-02-22,Palantir,100.0,0.0,0.0,Bullish,2,9,22.22222222222222,14,7.0
2025-02-21,Broadcom,0.0,0.0,0.0,Insufficient Data,0,6,0.0,0,0.0
2025-02-21,Oracle,100.0,0.0,0.0,Bullish,4,7,57.14285714285714,12,3.0
2025-02-21,Salesforce,97.17514124293785,0.0,2.824858757062147,Bullish,14,17,82.35294117647058,177,12.642857142857142
2025-02-21,Cisco,100.0,0.0,0.0,Bullish,3,6,50.0,4,1.3333333333333333
2025-02-21,IBM,100.0,0.0,0.0,Bullish,4,7,57.14285714285714,16,4.0
2025-02-21,Adobe,100.0,0.0,0.0,Bullish,5,7,71.42857142857143,7,1.4
2025-02-21,Qualcomm,100.0,0.0,0.0,Bullish,1,6,16.666666666666664,1,1.0
2025-02-21,AMD,100.0,0.0,0.0,Bullish,2,10,20.0,55,27.5
2025-02-21,Palantir,100.0,0.0,0.0,Bullish,5,11,45.45454545454545,219,43.8
2025-02-20,Broadcom,0.0,0.0,0.0,Insufficient Data,0,11,0.0,0,0.0
2025-02-20,Oracle,6.521739130434782,0.0,93.47826086956522,Neutral,2,4,50.0,92,46.0
2025-02-20,Salesforce,18.095238095238095,0.0,81.9047619047619,Neutral,6,12,50.0,105,17.5
2025-02-20,IBM,100.0,0.0,0.0,Bullish,4,8,50.0,1,0.25
2025-02-20,Adobe,100.0,0.0,0.0,Bullish,2,5,40.0,4,2.0
2025-02-20,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,10,0.0,0,0.0
2025-02-20,AMD,82.5,0.0,17.5,Bullish,2,13,15.384615384615385,80,40.0
2025-02-20,Palantir,59.354838709677416,0.0,40.64516129032258,Bullish,10,31,32.25806451612903,310,31.0
2025-02-19,Broadcom,100.0,0.0,0.0,Bullish,3,9,33.33333333333333,650,216.66666666666666
2025-02-19,Oracle,100.0,0.0,0.0,Bullish,1,2,50.0,2,2.0
2025-02-19,Salesforce,7.59493670886076,5.063291139240507,87.34177215189874,Neutral,6,7,85.71428571428571,79,13.166666666666666
2025-02-19,Cisco,100.0,0.0,0.0,Bullish,2,2,100.0,2,1.0
2025-02-19,IBM,100.0,0.0,0.0,Bullish,3,5,60.0,8,2.6666666666666665
2025-02-19,Adobe,100.0,0.0,0.0,Bullish,3,4,75.0,1,0.3333333333333333
2025-02-19,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,9,0.0,0,0.0
2025-02-19,AMD,100.0,0.0,0.0,Bullish,6,15,40.0,38,6.333333333333333
2025-02-19,Palantir,24.302134646962234,0.0,75.69786535303777,Neutral,7,22,31.818181818181817,1218,174.0
2025-02-18,Broadcom,41.199999999999996,0.0,58.8,Neutral,2,10,20.0,500,250.0
2025-02-18,Oracle,100.0,0.0,0.0,Bullish,3,7,42.857142857142854,210,70.0
2025-02-18,Salesforce,100.0,0.0,0.0,Bullish,12,18,66.66666666666666,294,24.5
2025-02-18,Cisco,100.0,0.0,0.0,Bullish,4,6,66.66666666666666,21,5.25
2025-02-18,IBM,71.00977198697068,0.0,28.990228013029316,Bullish,8,12,66.66666666666666,307,38.375
2025-02-18,Adobe,100.0,0.0,0.0,Bullish,1,3,33.33333333333333,1,1.0
2025-02-18,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,10,0.0,0,0.0
2025-02-18,AMD,100.0,0.0,0.0,Bullish,7,16,43.75,350,50.0
2025-02-18,Palantir,58.06451612903226,0.0,41.935483870967744,Bullish,4,15,26.666666666666668,186,46.5
2025-02-17,Broadcom,100.0,0.0,0.0,Bullish,2,8,25.0,125,62.5
2025-02-17,Oracle,0.0,0.0,0.0,Insufficient Data,0,3,0.0,0,0.0
2025-02-17,Salesforce,100.0,0.0,0.0,Bullish,7,12,58.333333333333336,56,8.0
2025-02-17,Cisco,100.0,0.0,0.0,Bullish,3,5,60.0,3,1.0
2025-02-17,IBM,100.0,0.0,0.0,Bullish,5,8,62.5,29,5.8
2025-02-17,Adobe,100.0,0.0,0.0,Bullish,2,4,50.0,2,1.0
2025-02-17,Qualcomm,100.0,0.0,0.0,Bullish,2,9,22.22222222222222,6,3.0
2025-02-17,AMD,100.0,0.0,0.0,Bullish,2,9,22.22222222222222,59,29.5
2025-02-17,Palantir,100.0,0.0,0.0,Bullish,1,4,25.0,6,6.0
2025-02-16,Broadcom,100.0,0.0,0.0,Bullish,4,10,40.0,1037,259.25
2025-02-16,Oracle,0.0,0.0,100.0,Neutral,3,3,100.0,36,12.0
2025-02-16,Salesforce,100.0,0.0,0.0,Bullish,4,8,50.0,29,7.25
2025-02-16,Cisco,100.0,0.0,0.0,Bullish,2,4,50.0,9,4.5
2025-02-16,IBM,5.263157894736842,0.0,94.73684210526315,Neutral,4,5,80.0,38,9.5
2025-02-16,Adobe,100.0,0.0,0.0,Bullish,5,6,83.33333333333334,12,2.4
2025-02-16,Qualcomm,100.0,0.0,0.0,Bullish,1,6,16.666666666666664,1028,1028.0
2025-02-16,AMD,100.0,0.0,0.0,Bullish,4,8,50.0,514,128.5
2025-02-16,Palantir,100.0,0.0,0.0,Bullish,4,11,36.36363636363637,96,24.0
2025-02-15,Broadcom,0.0,0.0,0.0,Insufficient Data,0,5,0.0,0,0.0
2025-02-15,Oracle,100.0,0.0,0.0,Bullish,1,3,33.33333333333333,8,8.0
2025-02-15,Salesforce,100.0,0.0,0.0,Bullish,8,10,80.0,30,3.75
2025-02-15,Cisco,100.0,0.0,0.0,Bullish,2,4,50.0,2,1.0
2025-02-15,IBM,100.0,0.0,0.0,Bullish,4,6,66.66666666666666,156,39.0
2025-02-15,Adobe,100.0,0.0,0.0,Bullish,2,5,40.0,19,9.5
2025-02-15,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,5,0.0,0,0.0
2025-02-15,AMD,100.0,0.0,0.0,Bullish,3,8,37.5,57,19.0
2025-02-15,Palantir,100.0,0.0,0.0,Bullish,4,9,44.44444444444444,264,66.0
2025-02-14,Broadcom,23.809523809523807,0.0,76.19047619047619,Neutral,2,5,40.0,483,241.5
2025-02-14,Oracle,0.0,100.0,0.0,Bearish,2,3,66.66666666666666,123,61.5
2025-02-14,Salesforce,7.6923076923076925,0.0,92.3076923076923,Neutral,3,8,37.5,52,17.333333333333332
2025-02-14,Cisco,100.0,0.0,0.0,Bullish,2,2,100.0,128,64.0
2025-02-14,IBM,4.651162790697675,95.34883720930233,0.0,Bearish,4,8,50.0,129,32.25
2025-02-14,Adobe,100.0,0.0,0.0,Bullish,2,4,50.0,2,1.0
2025-02-14,Qualcomm,100.0,0.0,0.0,Bullish,1,5,20.0,115,115.0
2025-02-14,AMD,0.0,0.0,0.0,Insufficient Data,0,6,0.0,0,0.0
2025-02-14,Palantir,100.0,0.0,0.0,Bullish,5,7,71.42857142857143,982,196.4
2025-02-13,Broadcom,100.0,0.0,0.0,Bullish,1,6,16.666666666666664,1832,1832.0
2025-02-13,Oracle,100.0,0.0,0.0,Bullish,1,1,100.0,3,3.0
2025-02-13,Salesforce,100.0,0.0,0.0,Bullish,10,16,62.5,32,3.2
2025-02-13,Cisco,100.0,0.0,0.0,Bullish,3,6,50.0,5,1.6666666666666667
2025-02-13,Adobe,100.0,0.0,0.0,Bullish,4,6,66.66666666666666,1,0.25
2025-02-13,Qualcomm,100.0,0.0,0.0,Bullish,1,6,16.666666666666664,3,3.0
2025-02-13,AMD,100.0,0.0,0.0,Bullish,3,11,27.27272727272727,757,252.33333333333334
2025-02-13,Palantir,100.0,0.0,0.0,Bullish,3,9,33.33333333333333,12,4.0
2025-02-12,Broadcom,100.0,0.0,0.0,Bullish,1,4,25.0,440,440.0
2025-02-12,Oracle,100.0,0.0,0.0,Bullish,1,2,50.0,20,20.0
2025-02-12,Salesforce,100.0,0.0,0.0,Bullish,10,15,66.66666666666666,41,4.1
2025-02-12,Cisco,100.0,0.0,0.0,Bullish,8,12,66.66666666666666,75,9.375
