date,company,bullish_pct,bearish_pct,neutral_pct,overall_sentiment,classified_posts,total_posts,classified_pct,total_score_weight,avg_post_weight
2025-02-06,Nvidia,89.75966562173458,0.10449320794148381,10.13584117032393,Bullish,16,51,31.372549019607842,957,59.8125
2025-02-06,Tesla,73.53909465020575,20.5761316872428,5.88477366255144,Bullish,38,48,79.16666666666666,2430,63.94736842105263
2025-02-05,Apple,96.59300184162063,0.0,3.4069981583793743,Bullish,8,12,66.66666666666666,2172,271.5
2025-02-05,Amazon,95.65217391304348,0.0,4.3478260869565215,Bullish,12,23,52.17391304347826,23,1.9166666666666667
2025-02-05,Alphabet,94.8729792147806,2.355658198614319,2.771362586605081,Bullish,36,68,52.94117647058824,4330,120.27777777777777
2025-02-05,Meta,49.08256880733945,44.95412844036697,5.963302752293578,Bullish,31,62,50.0,218,7.032258064516129
2025-02-05,Microsoft,27.513227513227513,67.1957671957672,5.291005291005291,Bearish,10,18,55.55555555555556,189,18.9
2025-02-05,Nvidia,94.84978540772532,4.291845493562231,0.8583690987124464,Bullish,12,51,23.52941176470588,1165,97.08333333333333
2025-02-05,Tesla,96.01593625498009,0.0,3.9840637450199203,Bullish,32,45,71.11111111111111,251,7.84375
2025-02-04,Apple,95.37037037037037,0.0,4.62962962962963,Bullish,8,17,47.05882352941176,108,13.5
2025-02-04,Amazon,25.935162094763093,8.478802992518704,65.5860349127182,Neutral,15,26,57.692307692307686,802,53.46666666666667
2025-02-04,Alphabet,63.647694225176565,23.597839634399666,12.754466140423764,Bullish,34,60,56.666666666666664,4814,141.58823529411765
2025-02-04,Meta,14.169381107491857,0.0,85.83061889250814,Neutral,26,57,45.614035087719294,614,23.615384615384617
2025-02-04,Microsoft,5.563480741797433,91.58345221112695,2.8530670470756063,Bearish,13,22,59.09090909090909,701,53.92307692307692
2025-02-04,Nvidia,49.166666666666664,25.833333333333336,25.0,Bullish,20,56,35.714285714285715,240,12.0
2025-02-04,Tesla,26.628771316134674,13.729777000437254,59.64145168342807,Neutral,34,48,70.83333333333334,2287,67.26470588235294
2025-02-03,Apple,97.58064516129032,0.0,2.4193548387096775,Bullish,9,18,50.0,124,13.777777777777779
2025-02-03,Amazon,84.79125248508946,0.0,15.208747514910536,Bullish,24,36,66.66666666666666,1006,41.916666666666664
2025-02-03,Alphabet,94.88636363636364,0.0,5.113636363636364,Bullish,32,57,56.14035087719298,528,16.5
2025-02-03,Meta,97.19626168224299,0.0,2.803738317757009,Bullish,20,52,38.46153846153847,107,5.35
2025-02-03,Microsoft,99.74616988486991,0.027196083763937992,0.22663403136614996,Bullish,20,29,68.96551724137932,11031,551.55
2025-02-03,Nvidia,95.42662116040955,0.20477815699658702,4.368600682593857,Bullish,22,54,40.74074074074074,1465,66.5909090909091
2025-02-03,Tesla,56.00756859035004,0.0,43.99243140964995,Bullish,29,45,64.44444444444444,2114,72.89655172413794
2025-02-02,Apple,31.46551724137931,0.0,68.53448275862068,Neutral,7,10,70.0,232,33.142857142857146
2025-02-02,Amazon,94.76268412438625,0.0,5.237315875613748,Bullish,12,22,54.54545454545454,611,50.916666666666664
2025-02-02,Alphabet,94.02173913043478,0.0,5.978260869565218,Bullish,29,52,55.769230769230774,184,6.344827586206897
2025-02-02,Meta,13.683483068417415,0.0,86.31651693158258,Neutral,27,60,45.0,1447,53.592592592592595
2025-02-02,Microsoft,77.37373737373737,0.0,22.626262626262626,Bullish,12,19,63.1578947368421,2475,206.25
2025-02-02,Nvidia,7.909155880250933,0.0,92.09084411974906,Neutral,21,44,47.72727272727273,12593,599.6666666666666
2025-02-02,Tesla,39.70161624533775,2.2378781599668462,58.0605055946954,Neutral,30,37,81.08108108108108,4826,160.86666666666667
2025-02-01,Apple,98.33333333333333,0.0,1.6666666666666667,Bullish,8,16,50.0,420,52.5
2025-02-01,Amazon,93.20388349514563,0.0,6.796116504854369,Bullish,13,22,59.09090909090909,103,7.923076923076923
2025-02-01,Alphabet,99.47129909365559,0.0,0.5287009063444109,Bullish,40,61,65.57377049180327,1324,33.1
2025-02-01,Meta,99.84472049689441,0.0,0.15527950310559005,Bullish,24,47,51.06382978723404,644,26.833333333333332
2025-02-01,Microsoft,99.01960784313727,0.0,0.9803921568627451,Bullish,11,19,57.89473684210527,714,64.9090909090909
2025-02-01,Nvidia,98.06013579049466,0.38797284190106696,1.5518913676042678,Bullish,23,51,45.09803921568628,1031,44.82608695652174
2025-02-01,Tesla,100.0,0.0,0.0,Bullish,21,39,53.84615384615385,552,26.285714285714285
2025-01-31,Apple,99.81801637852593,0.0,0.18198362147406735,Bullish,7,17,41.17647058823529,1099,157.0
2025-01-31,Amazon,49.23076923076923,50.0,0.7692307692307693,Bearish,11,14,78.57142857142857,130,11.818181818181818
2025-01-31,Alphabet,97.32468585326308,2.63477908390758,0.040535062829347386,Bullish,31,52,59.61538461538461,2467,79.58064516129032
2025-01-31,Meta,71.98275862068965,28.01724137931034,0.0,Bullish,28,66,42.42424242424242,232,8.285714285714286
2025-01-31,Microsoft,82.16346153846153,0.0,17.836538461538463,Bullish,9,16,56.25,2080,231.11111111111111
2025-01-31,Nvidia,96.08076009501187,3.859857482185273,0.05938242280285036,Bullish,24,56,42.857142857142854,1684,70.16666666666667
2025-01-31,Tesla,7.507047432283367,0.39833312905993384,92.0946194386567,Neutral,24,39,61.53846153846154,16318,679.9166666666666
2025-01-30,Apple,7.319148936170213,0.0,92.68085106382978,Neutral,13,25,52.0,1175,90.38461538461539
2025-01-30,Amazon,49.122807017543856,0.0,50.877192982456144,Neutral,18,30,60.0,114,6.333333333333333
2025-01-30,Alphabet,100.0,0.0,0.0,Bullish,33,47,70.2127659574468,1160,35.15151515151515
2025-01-30,Meta,98.48484848484848,0.0,1.5151515151515151,Bullish,23,49,46.93877551020408,792,34.43478260869565
2025-01-30,Microsoft,71.3970293054998,0.0,28.6029706945002,Bullish,16,25,64.0,4982,311.375
2025-01-30,Nvidia,52.367941712204,0.0,47.63205828779599,Bullish,13,37,35.13513513513514,1098,84.46153846153847
2025-01-30,Tesla,99.74693400817598,0.03893322951138797,0.21413276231263384,Bullish,15,26,57.692307692307686,5137,342.46666666666664
2025-01-29,Apple,1.1363636363636365,0.0,98.86363636363636,Neutral,7,12,58.333333333333336,352,50.285714285714285
2025-01-29,Amazon,86.58280922431865,10.69182389937107,2.7253668763102725,Bullish,28,37,75.67567567567568,477,17.035714285714285
2025-01-29,Alphabet,88.96247240618102,0.0,11.037527593818984,Bullish,38,52,73.07692307692307,453,11.921052631578947
2025-01-29,Meta,66.07287449392713,31.821862348178136,2.1052631578947367,Bullish,9,18,50.0,1235,137.22222222222223
2025-01-29,Microsoft,87.90479906359735,0.0,12.095200936402653,Bullish,14,18,77.77777777777779,2563,183.07142857142858
2025-01-29,Nvidia,90.2439024390244,0.0,9.75609756097561,Bullish,14,35,40.0,451,32.214285714285715
2025-01-29,Tesla,82.81671159029649,0.0,17.183288409703504,Bullish,16,32,50.0,2968,185.5
2025-01-28,Apple,54.54545454545454,0.0,45.45454545454545,Bullish,7,14,50.0,110,15.714285714285714
2025-01-28,Amazon,100.0,0.0,0.0,Bullish,11,15,73.33333333333333,12,1.0909090909090908
2025-01-28,Alphabet,100.0,0.0,0.0,Bullish,14,20,70.0,61,4.357142857142857
2025-01-28,Meta,47.752808988764045,0.0,52.24719101123596,Neutral,11,17,64.70588235294117,178,16.181818181818183
2025-01-28,Microsoft,83.09948979591837,0.0,16.90051020408163,Bullish,10,19,52.63157894736842,1568,156.8
2025-01-28,Nvidia,54.68564650059312,0.0,45.31435349940688,Bullish,15,51,29.411764705882355,843,56.2
2025-01-28,Tesla,30.571428571428573,0.5714285714285714,68.85714285714286,Neutral,29,43,67.44186046511628,350,12.068965517241379
2025-01-27,Apple,0.0,0.0,100.0,Neutral,3,10,30.0,16917,5639.0
2025-01-27,Amazon,0.23336486912645854,0.46042257962787764,99.30621255124566,Neutral,21,28,75.0,15855,755.0
2025-01-27,Alphabet,0.13953193378575507,0.0,99.86046806621425,Neutral,9,16,56.25,15767,1751.888888888889
2025-01-27,Meta,0.5233447018699283,0.0,99.47665529813007,Neutral,8,15,53.333333333333336,17006,2125.75
2025-01-27,Microsoft,3.266007735281478,0.0,96.73399226471852,Neutral,12,23,52.17391304347826,16289,1357.4166666666667
2025-01-27,Nvidia,44.598926928124115,0.0,55.401073071875885,Neutral,33,89,37.07865168539326,60201,1824.2727272727273
2025-01-27,Tesla,16.975581053250956,0.014710208884966165,83.00970873786407,Neutral,21,33,63.63636363636363,20394,971.1428571428571
2025-01-26,Apple,12.625250501002002,0.0,87.374749498998,Neutral,10,15,66.66666666666666,998,99.8
2025-01-26,Amazon,95.92684954280965,4.073150457190358,0.0,Bullish,15,19,78.94736842105263,1203,80.2
2025-01-26,Alphabet,51.398416886543544,2.5857519788918206,46.01583113456464,Bullish,16,24,66.66666666666666,1895,118.4375
2025-01-26,Meta,24.521651560926486,31.017119838872105,44.46122860020141,Neutral,12,16,75.0,1986,165.5
2025-01-26,Microsoft,50.56360708534622,2.63016639828234,46.806226516371446,Bullish,7,10,70.0,1863,266.14285714285717
2025-01-26,Nvidia,52.43041130037391,0.04154549231408392,47.528043207312,Bullish,10,18,55.55555555555556,2407,240.7
2025-01-26,Tesla,20.121422376409367,4.24978317432784,75.6287944492628,Neutral,11,20,55.00000000000001,1153,104.81818181818181
2025-01-25,Apple,100.0,0.0,0.0,Bullish,3,6,50.0,211,70.33333333333333
2025-01-25,Amazon,100.0,0.0,0.0,Bullish,9,12,75.0,213,23.666666666666668
2025-01-25,Alphabet,100.0,0.0,0.0,Bullish,9,12,75.0,350,38.888888888888886
2025-01-25,Meta,100.0,0.0,0.0,Bullish,5,7,71.42857142857143,713,142.6
2025-01-25,Microsoft,100.0,0.0,0.0,Bullish,4,12,33.33333333333333,680,170.0
2025-01-25,Nvidia,100.0,0.0,0.0,Bullish,6,15,40.0,642,107.0
2025-01-25,Tesla,100.0,0.0,0.0,Bullish,9,15,60.0,1008,112.0
2025-01-24,Apple,100.0,0.0,0.0,Bullish,3,6,50.0,9,3.0
2025-01-24,Amazon,100.0,0.0,0.0,Bullish,12,18,66.66666666666666,224,18.666666666666668
2025-01-24,Alphabet,100.0,0.0,0.0,Bullish,12,19,63.1578947368421,101,8.416666666666666
2025-01-24,Meta,75.0,25.0,0.0,Bullish,4,9,44.44444444444444,4,1.0
2025-01-24,Microsoft,90.58823529411765,9.411764705882353,0.0,Bullish,8,14,57.14285714285714,85,10.625
2025-01-24,Nvidia,100.0,0.0,0.0,Bullish,2,15,13.333333333333334,16,8.0
2025-01-24,Tesla,95.35911602209944,1.7127071823204418,2.9281767955801103,Bullish,29,37,78.37837837837837,1810,62.41379310344828
2025-01-23,Apple,100.0,0.0,0.0,Bullish,2,9,22.22222222222222,100,50.0
2025-01-23,Amazon,74.38271604938271,24.074074074074073,1.5432098765432098,Bullish,13,22,59.09090909090909,324,24.923076923076923
2025-01-23,Alphabet,100.0,0.0,0.0,Bullish,20,28,71.42857142857143,390,19.5
2025-01-23,Meta,100.0,0.0,0.0,Bullish,5,8,62.5,8,1.6
2025-01-23,Microsoft,100.0,0.0,0.0,Bullish,6,13,46.15384615384615,233,38.833333333333336
2025-01-23,Nvidia,100.0,0.0,0.0,Bullish,4,14,28.57142857142857,43,10.75
2025-01-23,Tesla,74.46808510638297,0.0,25.53191489361702,Bullish,13,22,59.09090909090909,47,3.6153846153846154
2025-01-22,Apple,100.0,0.0,0.0,Bullish,3,5,60.0,17,5.666666666666667
2025-01-22,Amazon,100.0,0.0,0.0,Bullish,15,21,71.42857142857143,423,28.2
2025-01-22,Alphabet,96.58536585365853,1.6260162601626018,1.788617886178862,Bullish,13,17,76.47058823529412,615,47.30769230769231
2025-01-22,Meta,100.0,0.0,0.0,Bullish,6,10,60.0,22,3.6666666666666665
2025-01-22,Microsoft,22.169811320754718,0.0,77.83018867924528,Neutral,15,20,75.0,424,28.266666666666666
2025-01-22,Nvidia,100.0,0.0,0.0,Bullish,4,16,25.0,388,97.0
2025-01-22,Tesla,98.06392694063926,0.182648401826484,1.7534246575342465,Bullish,20,26,76.92307692307693,5475,273.75
2025-01-21,Apple,100.0,0.0,0.0,Bullish,4,6,66.66666666666666,139,34.75
2025-01-21,Amazon,46.34146341463415,0.0,53.65853658536586,Neutral,14,20,70.0,41,2.9285714285714284
2025-01-21,Alphabet,13.355048859934854,86.64495114006515,0.0,Bearish,12,13,92.3076923076923,307,25.583333333333332
2025-01-21,Meta,100.0,0.0,0.0,Bullish,8,14,57.14285714285714,61,7.625
2025-01-21,Microsoft,21.994134897360702,78.00586510263929,0.0,Bearish,10,14,71.42857142857143,341,34.1
2025-01-21,Nvidia,100.0,0.0,0.0,Bullish,6,13,46.15384615384615,208,34.666666666666664
2025-01-21,Tesla,9.64172813487882,0.0,90.35827186512118,Neutral,15,20,75.0,1898,126.53333333333333
2025-01-20,Apple,100.0,0.0,0.0,Bullish,3,7,42.857142857142854,208,69.33333333333333
2025-01-20,Amazon,100.0,0.0,0.0,Bullish,14,22,63.63636363636363,240,17.142857142857142
2025-01-20,Alphabet,100.0,0.0,0.0,Bullish,9,16,56.25,247,27.444444444444443
2025-01-20,Meta,100.0,0.0,0.0,Bullish,6,9,66.66666666666666,254,42.333333333333336
2025-01-20,Microsoft,100.0,0.0,0.0,Bullish,11,17,64.70588235294117,687,62.45454545454545
2025-01-20,Nvidia,100.0,0.0,0.0,Bullish,6,19,31.57894736842105,254,42.333333333333336
2025-01-20,Tesla,96.13259668508287,3.867403314917127,0.0,Bullish,14,23,60.86956521739131,181,12.928571428571429
2025-01-19,Apple,100.0,0.0,0.0,Bullish,5,7,71.42857142857143,151,30.2
2025-01-19,Amazon,100.0,0.0,0.0,Bullish,4,12,33.33333333333333,38,9.5
2025-01-19,Alphabet,100.0,0.0,0.0,Bullish,6,12,50.0,28,4.666666666666667
2025-01-19,Meta,100.0,0.0,0.0,Bullish,6,10,60.0,13,2.1666666666666665
2025-01-19,Microsoft,100.0,0.0,0.0,Bullish,6,13,46.15384615384615,63,10.5
2025-01-19,Nvidia,58.87096774193549,41.12903225806452,0.0,Bullish,4,13,30.76923076923077,124,31.0
2025-01-19,Tesla,100.0,0.0,0.0,Bullish,18,22,81.81818181818183,217,12.055555555555555
2025-01-18,Apple,2.0408163265306123,0.0,97.95918367346938,Neutral,2,4,50.0,49,24.5
2025-01-18,Amazon,100.0,0.0,0.0,Bullish,4,5,80.0,12,3.0
2025-01-18,Alphabet,100.0,0.0,0.0,Bullish,11,13,84.61538461538461,342,31.09090909090909
2025-01-18,Meta,100.0,0.0,0.0,Bullish,9,12,75.0,34,3.7777777777777777
2025-01-18,Microsoft,74.73684210526315,0.0,25.263157894736842,Bullish,5,7,71.42857142857143,190,38.0
2025-01-18,Nvidia,98.26839826839827,1.7316017316017316,0.0,Bullish,4,11,36.36363636363637,231,57.75
2025-01-18,Tesla,91.87817258883248,0.0,8.121827411167512,Bullish,15,24,62.5,591,39.4
2025-01-17,Apple,100.0,0.0,0.0,Bullish,2,5,40.0,11,5.5
2025-01-17,Amazon,100.0,0.0,0.0,Bullish,11,15,73.33333333333333,23,2.090909090909091
2025-01-17,Alphabet,100.0,0.0,0.0,Bullish,5,9,55.55555555555556,45,9.0
2025-01-17,Meta,100.0,0.0,0.0,Bullish,4,5,80.0,17,4.25
2025-01-17,Microsoft,100.0,0.0,0.0,Bullish,1,6,16.666666666666664,33,33.0
2025-01-17,Nvidia,100.0,0.0,0.0,Bullish,3,16,18.75,202,67.33333333333333
2025-01-17,Tesla,100.0,0.0,0.0,Bullish,20,30,66.66666666666666,3801,190.05
2025-01-16,Apple,19.81566820276498,80.18433179723502,0.0,Bearish,3,8,37.5,217,72.33333333333333
2025-01-16,Amazon,82.92682926829268,17.073170731707318,0.0,Bullish,14,18,77.77777777777779,41,2.9285714285714284
2025-01-16,Alphabet,12.91759465478842,52.672605790645875,34.4097995545657,Bearish,11,13,84.61538461538461,898,81.63636363636364
2025-01-16,Meta,100.0,0.0,0.0,Bullish,6,10,60.0,36,6.0
2025-01-16,Microsoft,54.85933503836316,41.368286445012785,3.7723785166240407,Bullish,15,21,71.42857142857143,1564,104.26666666666667
2025-01-16,Nvidia,19.81566820276498,80.18433179723502,0.0,Bearish,4,15,26.666666666666668,217,54.25
2025-01-16,Tesla,82.91182501708818,0.0,17.088174982911823,Bullish,17,28,60.71428571428571,1463,86.05882352941177
2025-01-15,Apple,100.0,0.0,0.0,Bullish,3,7,42.857142857142854,699,233.0
2025-01-15,Amazon,82.03592814371258,0.0,17.964071856287426,Bullish,17,22,77.27272727272727,167,9.823529411764707
2025-01-15,Alphabet,73.45132743362832,0.0,26.548672566371685,Bullish,12,16,75.0,113,9.416666666666666
2025-01-15,Meta,100.0,0.0,0.0,Bullish,4,6,66.66666666666666,19,4.75
2025-01-15,Microsoft,100.0,0.0,0.0,Bullish,5,11,45.45454545454545,35,7.0
2025-01-15,Nvidia,100.0,0.0,0.0,Bullish,6,12,50.0,372,62.0
2025-01-15,Tesla,55.88235294117647,0.0,44.11764705882353,Bullish,18,26,69.23076923076923,68,3.7777777777777777
2025-01-14,Apple,100.0,0.0,0.0,Bullish,3,5,60.0,20,6.666666666666667
2025-01-14,Amazon,100.0,0.0,0.0,Bullish,12,15,80.0,19,1.5833333333333333
2025-01-14,Alphabet,100.0,0.0,0.0,Bullish,12,19,63.1578947368421,116,9.666666666666666
2025-01-14,Meta,0.9868421052631579,0.0,99.01315789473685,Neutral,6,7,85.71428571428571,608,101.33333333333333
2025-01-14,Microsoft,100.0,0.0,0.0,Bullish,5,8,62.5,1584,316.8
2025-01-14,Nvidia,100.0,0.0,0.0,Bullish,5,15,33.33333333333333,177,35.4
2025-01-14,Tesla,9.777777777777779,1.037037037037037,89.18518518518519,Neutral,18,27,66.66666666666666,675,37.5
2025-01-13,Apple,100.0,0.0,0.0,Bullish,2,3,66.66666666666666,18,9.0
2025-01-13,Amazon,100.0,0.0,0.0,Bullish,9,16,56.25,40,4.444444444444445
2025-01-13,Alphabet,100.0,0.0,0.0,Bullish,10,13,76.92307692307693,184,18.4
2025-01-13,Meta,100.0,0.0,0.0,Bullish,4,11,36.36363636363637,65,16.25
2025-01-13,Microsoft,100.0,0.0,0.0,Bullish,3,6,50.0,66,22.0
2025-01-13,Nvidia,97.67441860465115,0.0,2.3255813953488373,Bullish,5,14,35.714285714285715,43,8.6
2025-01-13,Tesla,98.07692307692307,1.9230769230769231,0.0,Bullish,13,24,54.166666666666664,104,8.0
2025-01-12,Amazon,100.0,0.0,0.0,Bullish,6,11,54.54545454545454,26,4.333333333333333
2025-01-12,Alphabet,100.0,0.0,0.0,Bullish,8,14,57.14285714285714,28,3.5
2025-01-12,Meta,100.0,0.0,0.0,Bullish,6,12,50.0,155,25.833333333333332
2025-01-12,Microsoft,100.0,0.0,0.0,Bullish,2,4,50.0,1,0.5
2025-01-12,Nvidia,100.0,0.0,0.0,Bullish,4,10,40.0,46,11.5
2025-01-12,Tesla,100.0,0.0,0.0,Bullish,17,23,73.91304347826086,232,13.647058823529411
2025-01-11,Apple,100.0,0.0,0.0,Bullish,5,6,83.33333333333334,985,197.0
2025-01-11,Amazon,100.0,0.0,0.0,Bullish,6,12,50.0,11,1.8333333333333333
2025-01-11,Alphabet,100.0,0.0,0.0,Bullish,10,16,62.5,1004,100.4
2025-01-11,Meta,100.0,0.0,0.0,Bullish,7,10,70.0,937,133.85714285714286
2025-01-11,Microsoft,100.0,0.0,0.0,Bullish,2,3,66.66666666666666,62,31.0
2025-01-11,Nvidia,100.0,0.0,0.0,Bullish,5,12,41.66666666666667,229,45.8
2025-01-11,Tesla,100.0,0.0,0.0,Bullish,10,20,50.0,50,5.0
2025-01-10,Apple,0.0,0.0,100.0,Neutral,3,6,50.0,159,53.0
2025-01-10,Amazon,100.0,0.0,0.0,Bullish,9,13,69.23076923076923,314,34.888888888888886
2025-01-10,Meta,100.0,0.0,0.0,Bullish,1,5,20.0,7,7.0
2025-01-10,Microsoft,100.0,0.0,0.0,Bullish,3,7,42.857142857142854,3,1.0
2025-01-10,Nvidia,84.39716312056737,0.0,15.602836879432624,Bullish,7,14,50.0,564,80.57142857142857
2025-01-10,Tesla,94.80314960629921,0.0,5.196850393700787,Bullish,12,17,70.58823529411765,635,52.916666666666664
2025-01-09,Apple,100.0,0.0,0.0,Bullish,2,3,66.66666666666666,22,11.0
2025-01-09,Amazon,100.0,0.0,0.0,Bullish,11,15,73.33333333333333,129,11.727272727272727
2025-01-09,Alphabet,100.0,0.0,0.0,Bullish,4,12,33.33333333333333,17,4.25
2025-01-09,Meta,100.0,0.0,0.0,Bullish,3,6,50.0,19,6.333333333333333
2025-01-09,Microsoft,6.7201903062741595,0.0,93.27980969372584,Neutral,5,7,71.42857142857143,3363,672.6
2025-01-09,Nvidia,92.3076923076923,7.6923076923076925,0.0,Bullish,4,11,36.36363636363637,65,16.25
2025-01-09,Tesla,99.10233393177738,0.8976660682226212,0.0,Bullish,10,15,66.66666666666666,557,55.7
2025-01-08,Apple,100.0,0.0,0.0,Bullish,1,3,33.33333333333333,5,5.0
2025-01-08,Amazon,100.0,0.0,0.0,Bullish,23,30,76.66666666666667,182,7.913043478260869
2025-01-08,Alphabet,100.0,0.0,0.0,Bullish,7,12,58.333333333333336,370,52.857142857142854
2025-01-08,Meta,100.0,0.0,0.0,Bullish,3,6,50.0,347,115.66666666666667
2025-01-08,Microsoft,30.919765166340508,0.0,69.08023483365949,Neutral,13,18,72.22222222222221,1022,78.61538461538461
2025-01-08,Nvidia,40.72208228379513,0.0,59.277917716204875,Neutral,12,23,52.17391304347826,1191,99.25
2025-01-08,Tesla,36.0,0.0,64.0,Neutral,14,21,66.66666666666666,1200,85.71428571428571
2025-01-07,Apple,100.0,0.0,0.0,Bullish,4,6,66.66666666666666,104,26.0
2025-01-07,Amazon,100.0,0.0,0.0,Bullish,13,21,61.904761904761905,814,62.61538461538461
2025-01-07,Alphabet,100.0,0.0,0.0,Bullish,10,10,100.0,237,23.7
2025-01-07,Meta,99.49849548645938,0.5015045135406219,0.0,Bullish,10,15,66.66666666666666,997,99.7
